hexID,LAT,LON,N,K,R
102523,64.041886572761,-22.2499885408435,9371,6,824
102524,64.9078899347229,-22.2499885408439,3833,6,846
102525,65.7738918947126,-22.2499885408437,4045,6,745
102531,70.969864238526,-22.249988540844,78,2,36
102532,71.8358506769037,-22.2499885408438,356,2,19
102533,72.7018335675199,-22.2499885408435,1104,3,68
102534,73.5678123620103,-22.2499885408435,513,3,21
102535,74.4337863894545,-22.249988540843,2,1,2
102685,63.6088844060429,-21.9999885408443,228,3,92
102686,64.4748884207134,-21.9999885408444,12509,6,992
102687,65.3408910985325,-21.9999885408447,6039,5,763
102688,66.2068923045519,-21.9999885408443,1955,5,387
102693,70.5368698334902,-21.9999885408442,1387,3,231
102694,71.4028578709178,-21.999988540844,61,2,26
102695,72.2688425974321,-21.9999885408444,3,1,2
102696,73.1348235154719,-21.9999885408445,116,3,31
102697,74.0008000192416,-21.9999885408436,34,2,27
102698,74.8667713637235,-21.9999885408442,15,1,9
102700,76.5986946285704,-21.9999885408444,24,1,1
102702,78.3305824809001,-21.9999885408443,8,1,8
102704,80.0624165258265,-21.999988540844,98,3,69
102707,82.6599836732844,-21.9999885408445,9,1,9
102847,64.041886572761,-21.7499885408448,102775,7,2199
102848,64.9078899347229,-21.7499885408444,7083,5,832
102849,65.7738918947126,-21.7499885408447,6747,5,805
102855,70.9698642385259,-21.7499885408439,3,1,3
102857,72.7018335675199,-21.7499885408448,4,1,4
102858,73.5678123620103,-21.7499885408447,215,3,72
102859,74.4337863894545,-21.7499885408449,49,2,34
102861,76.1657166164013,-21.7499885408445,3,1,3
102862,77.031670461965,-21.7499885408447,11,1,9
102865,79.6294645276642,-21.7499885408444,2,2,2
103009,63.6088844060429,-21.4999885408437,52,2,47
103010,64.4748884207135,-21.4999885408433,24454,8,6250
103011,65.3408910985324,-21.4999885408434,5397,5,1181
103012,66.2068923045519,-21.4999885408439,2013,5,888
103017,70.5368698334902,-21.4999885408443,221,4,38
103018,71.4028578709178,-21.4999885408436,2,1,1
103021,74.0008000192416,-21.499988540844,3047,4,328
103024,76.5986946285704,-21.4999885408434,10,1,9
103025,77.4646438923926,-21.4999885408436,6,1,6
103171,64.041886572761,-21.2499885408436,29600,8,1321
103172,64.9078899347229,-21.2499885408437,4604,5,911
103173,65.7738918947126,-21.2499885408437,3355,5,672
103182,73.5678123620103,-21.2499885408437,78,4,52
103183,74.4337863894545,-21.249988540844,399,3,121
103184,75.2997548202443,-21.2499885408441,1,1,1
103185,76.1657166164013,-21.2499885408435,1,1,1
103189,79.6294645276642,-21.2499885408439,3,1,3
103333,63.6088844060429,-20.9999885408444,2103,3,298
103334,64.4748884207134,-20.9999885408444,11222,8,1514
103335,65.3408910985324,-20.9999885408441,7273,5,699
103345,74.0008000192416,-20.9999885408442,124,3,88
103346,74.8667713637235,-20.9999885408443,108,3,23
103347,75.7327366223964,-20.9999885408443,1,1,1
103348,76.5986946285704,-20.9999885408446,6,2,4
103349,77.4646438923926,-20.9999885408442,14,2,14
103350,78.3305824809001,-20.9999885408448,3,1,3
103351,79.196507840379,-20.9999885408436,6,3,6
103353,80.9283037754136,-20.9999885408441,6,1,6
103495,64.0418865727611,-20.7499885408442,24536,7,1465
103496,64.9078899347229,-20.7499885408445,2089,5,462
103497,65.7738918947125,-20.749988540844,1265,5,321
103506,73.5678123620103,-20.749988540844,29,3,27
103507,74.4337863894545,-20.7499885408438,54710,6,1974
103509,76.1657166164013,-20.7499885408443,2,1,2
103510,77.031670461965,-20.7499885408442,9,2,5
103513,79.6294645276642,-20.7499885408439,1,1,1
103515,81.3612373511544,-20.7499885408444,1,1,1
103657,63.6088844060428,-20.4999885408437,3195,4,769
103658,64.4748884207134,-20.4999885408439,5754,6,1030
103659,65.3408910985324,-20.4999885408441,4304,4,987
103660,66.2068923045519,-20.4999885408436,549,3,307
103669,74.0008000192416,-20.499988540844,91,2,45
103670,74.8667713637235,-20.4999885408435,14,3,8
103671,75.7327366223963,-20.4999885408437,20,1,8
103673,77.4646438923926,-20.4999885408437,27,1,23
103675,79.196507840379,-20.4999885408441,10,2,10
103819,64.041886572761,-20.249988540844,9771,4,917
103820,64.9078899347229,-20.2499885408436,1708,6,356
103821,65.7738918947126,-20.2499885408442,10912,4,737
103830,73.5678123620103,-20.2499885408444,1,1,1
103831,74.4337863894545,-20.2499885408441,944,5,199
103834,77.031670461965,-20.249988540844,75,2,5
103837,79.6294645276642,-20.2499885408441,1,1,1
103981,63.6088844060428,-19.9999885408439,12678,4,902
103982,64.4748884207135,-19.9999885408443,3850,5,508
103983,65.3408910985324,-19.9999885408441,4226,4,549
103984,66.2068923045519,-19.9999885408438,1336,5,425
103993,74.0008000192416,-19.9999885408435,10,2,6
103994,74.8667713637235,-19.9999885408442,93,2,7
103995,75.7327366223963,-19.9999885408439,7,2,3
103997,77.4646438923926,-19.9999885408443,2,2,2
103999,79.196507840379,-19.9999885408443,4,2,3
104001,80.9283037754136,-19.9999885408439,2,1,2
104143,64.041886572761,-19.7499885408447,6785,6,647
104144,64.9078899347229,-19.7499885408449,4096,5,693
104145,65.7738918947126,-19.7499885408446,6213,4,731
104155,74.4337863894545,-19.7499885408445,182,3,59
104156,75.2997548202443,-19.7499885408446,11,2,11
104158,77.031670461965,-19.7499885408443,6,1,6
104160,78.7635470046658,-19.7499885408447,1,1,1
104305,63.6088844060428,-19.4999885408445,8960,4,1356
104306,64.4748884207135,-19.4999885408445,2733,4,323
104307,65.3408910985325,-19.499988540844,6185,4,1150
104308,66.2068923045519,-19.4999885408448,1159,3,752
104318,74.8667713637235,-19.4999885408445,5,1,5
104320,76.5986946285705,-19.4999885408447,1,1,1
104322,78.3305824809001,-19.4999885408448,1,1,1
104325,80.9283037754135,-19.4999885408448,84,2,18
104466,63.1758819347439,-19.2499885408442,56,2,31
104467,64.041886572761,-19.249988540844,5554,8,1091
104468,64.9078899347229,-19.2499885408439,2718,6,570
104469,65.7738918947125,-19.2499885408439,7980,5,1234
104479,74.4337863894545,-19.2499885408438,17,5,16
104482,77.031670461965,-19.249988540844,11,2,11
104629,63.6088844060428,-18.9999885408445,8685,6,775
104630,64.4748884207135,-18.999988540844,10522,4,617
104631,65.3408910985325,-18.9999885408443,5886,4,759
104632,66.2068923045519,-18.9999885408444,9161,8,1420
104642,74.8667713637236,-18.9999885408444,25,2,14
104644,76.5986946285704,-18.9999885408441,2,1,1
104647,79.1965078403791,-18.9999885408438,1,1,1
104648,80.0624165258265,-18.9999885408443,299,2,101
104790,63.1758819347439,-18.7499885408439,485,3,219
104791,64.0418865727611,-18.7499885408441,2758,8,659
104792,64.9078899347229,-18.749988540844,5466,5,509
104793,65.7738918947125,-18.749988540844,6813,5,790
104803,74.4337863894545,-18.7499885408446,8,1,6
104805,76.1657166164013,-18.7499885408443,286,3,42
104806,77.031670461965,-18.7499885408443,3,2,2
104808,78.7635470046658,-18.7499885408438,2,1,1
104953,63.6088844060428,-18.4999885408437,3320,5,1133
104954,64.4748884207134,-18.4999885408437,6286,4,967
104955,65.3408910985325,-18.4999885408436,8018,4,1237
104956,66.2068923045519,-18.4999885408436,4402,6,661
104966,74.8667713637236,-18.4999885408434,2,2,2
104968,76.5986946285705,-18.4999885408436,1,1,1
104969,77.4646438923926,-18.499988540844,2,1,2
105073,27.6691947469491,-18.2499885408441,19033,6,1375
105115,64.0418865727611,-18.2499885408437,3967,8,1109
105116,64.907889934723,-18.2499885408438,3142,6,683
105117,65.7738918947125,-18.2499885408442,31005,8,2105
105128,75.2997548202443,-18.2499885408439,24,1,12
105132,78.7635470046658,-18.249988540844,1,1,1
105236,28.1022061343235,-17.9999885408447,4,2,3
105237,28.968228782292,-17.9999885408447,13005,5,1354
105277,63.6088844060429,-17.9999885408446,5244,5,605
105278,64.4748884207134,-17.9999885408446,898,4,248
105279,65.3408910985324,-17.9999885408444,6431,7,931
105280,66.2068923045519,-17.9999885408447,3739,6,595
105295,79.196507840379,-17.9999885408446,5,1,3
105298,81.7941628154701,-17.9999885408443,18,1,7
105382,14.6788370209772,-17.7499885408445,19860,4,536
105397,27.6691947469487,-17.7499885408446,22650,5,1506
105398,28.5352174796826,-17.7499885408439,81751,6,3586
105439,64.0418865727611,-17.7499885408448,1943,4,514
105440,64.9078899347229,-17.7499885408448,1482,4,323
105441,65.7738918947125,-17.7499885408444,15502,6,1137
105560,28.1022061343239,-17.4999885408436,21270,8,2411
105601,63.6088844060428,-17.4999885408433,557,2,499
105602,64.4748884207134,-17.4999885408434,525,3,505
105603,65.3408910985325,-17.4999885408437,6544,4,1063
105604,66.206892304552,-17.4999885408433,271713,5,785
105619,79.196507840379,-17.4999885408435,3,1,3
105621,80.9283037754136,-17.4999885408433,17,1,9
105706,14.6788370209775,-17.2499885408435,62202,6,1909
105713,20.7410074115322,-17.2499885408438,3185,5,182
105714,21.6070313092403,-17.2499885408438,5,1,1
105727,32.8653284565264,-17.2499885408434,43364,6,2698
105763,64.0418865727611,-17.2499885408437,2003,4,526
105764,64.9078899347229,-17.2499885408437,242,4,110
105765,65.7738918947125,-17.2499885408438,43002,5,1218
105783,81.3612373511544,-17.2499885408434,1,1,1
105866,12.5137750631653,-16.9999885408446,2456,2,442
105867,13.3797999052017,-16.9999885408448,66685,3,705
105868,14.2458246695336,-16.9999885408445,17880,3,850
105869,15.1118493510949,-16.9999885408444,5606,3,911
105876,21.17401937588,-16.9999885408447,14690,4,253
105877,22.0400432109517,-16.9999885408444,243,2,21
105884,28.1022061343237,-16.9999885408446,38798,7,3132
105889,32.4323175731741,-16.9999885408451,22444,8,2770
105925,63.6088844060428,-16.9999885408445,26,2,26
105926,64.4748884207134,-16.9999885408446,38,3,21
105927,65.3408910985325,-16.999988540845,31318,6,833
105928,66.206892304552,-16.9999885408444,47882,6,767
105946,81.7941628154701,-16.9999885408443,1,1,1
106027,12.0807626145833,-16.749988540844,411,2,207
106028,12.9467874935808,-16.749988540844,26475,2,895
106029,13.8128122973997,-16.7499885408439,18602,3,741
106030,14.6788370209776,-16.7499885408441,4425,3,589
106031,15.5448616592501,-16.7499885408441,1196,2,216
106032,16.4108862071328,-16.7499885408439,110,2,17
106037,20.7410074115324,-16.7499885408438,81,2,14
106038,21.6070313092404,-16.749988540844,407,2,32
106039,22.4730550803529,-16.7499885408441,61,1,1
106046,28.5352174796828,-16.7499885408438,48550,6,2665
106051,32.8653284565267,-16.7499885408445,92223,8,5519
106087,64.041886572761,-16.7499885408439,9432,5,923
106088,64.9078899347228,-16.7499885408439,1034,5,235
106089,65.7738918947125,-16.7499885408439,22207,6,1328
106090,66.6398923079335,-16.7499885408442,1758,3,184
106107,81.3612373511544,-16.7499885408444,55,3,24
106189,11.6477501484723,-16.499988540844,54,2,38
106190,12.5137750631655,-16.4999885408442,11825,3,1387
106191,13.3797999052022,-16.4999885408437,262139,6,1967
106192,14.2458246695335,-16.4999885408442,10605,2,559
106193,15.1118493510947,-16.499988540844,1524,2,183
106194,15.9778739448074,-16.4999885408437,69240,5,956
106195,16.8438984455829,-16.4999885408439,2126,2,107
106198,19.4419713391136,-16.499988540844,517,2,87
106199,20.3079954168514,-16.4999885408441,11,2,5
106200,21.1740193758801,-16.4999885408442,192,2,42
106201,22.0400432109521,-16.4999885408439,211,2,31
106202,22.9060669167766,-16.499988540844,245,2,10
106208,28.1022061343237,-16.4999885408438,145478,7,5778
106250,64.4748884207135,-16.4999885408443,1715,4,744
106251,65.3408910985325,-16.4999885408441,1380,3,666
106252,66.2068923045519,-16.499988540844,33639,7,1268
106270,81.7941628154701,-16.4999885408445,49,3,15
106350,11.2147376654601,-16.2499885408442,2019,2,356
106351,12.0807626145832,-16.2499885408444,1288,2,350
106352,12.9467874935811,-16.2499885408445,4449,4,596
106353,13.8128122973995,-16.2499885408445,41035,3,930
106354,14.6788370209779,-16.2499885408447,1840,3,403
106355,15.5448616592503,-16.2499885408443,2527,4,281
106356,16.4108862071321,-16.2499885408444,49895,3,918
106357,17.2769106595252,-16.2499885408444,1446,2,256
106358,18.1429350113139,-16.2499885408445,10068,3,227
106359,19.0089592573583,-16.2499885408446,268,3,80
106360,19.8749833924947,-16.249988540845,1227,2,153
106361,20.7410074115325,-16.2499885408447,477,2,82
106362,21.6070313092403,-16.2499885408443,44,2,15
106363,22.4730550803529,-16.2499885408446,88,2,24
106364,23.3390787195563,-16.2499885408442,1648,3,77
106370,28.5352174796826,-16.2499885408451,104970,7,5764
106411,64.041886572761,-16.2499885408443,14608,6,857
106412,64.9078899347229,-16.2499885408444,1770,4,345
106413,65.7738918947127,-16.2499885408444,5571,5,595
106414,66.6398923079335,-16.2499885408442,7893,5,429
106431,81.3612373511544,-16.249988540844,324,4,107
106513,11.6477501484721,-15.9999885408441,947,3,299
106514,12.5137750631654,-15.9999885408437,3391,2,679
106515,13.3797999052023,-15.999988540844,47957,4,928
106516,14.2458246695337,-15.9999885408439,8292,3,561
106517,15.1118493510949,-15.999988540844,1127,2,141
106518,15.9778739448076,-15.999988540844,4989,4,513
106519,16.8438984455833,-15.9999885408436,755,2,150
106520,17.709922848315,-15.9999885408441,5694,2,217
106521,18.5759471478743,-15.9999885408439,745,2,56
106522,19.4419713391132,-15.9999885408439,370,2,68
106523,20.3079954168513,-15.9999885408438,655,2,96
106524,21.1740193758801,-15.9999885408434,21,2,10
106525,22.0400432109517,-15.999988540844,61,2,5
106526,22.9060669167767,-15.999988540844,363,2,97
106527,23.7720904880194,-15.999988540844,13543,3,315
106532,28.1022061343238,-15.9999885408441,2044,4,362
106574,64.4748884207135,-15.9999885408434,82,3,77
106575,65.3408910985324,-15.9999885408439,3751,6,592
106576,66.2068923045518,-15.9999885408442,8976,5,664
106593,80.9283037754136,-15.9999885408434,33,1,29
106674,11.2147376654602,-15.7499885408439,325,2,97
106675,12.0807626145832,-15.7499885408439,7615,3,580
106676,12.9467874935806,-15.7499885408438,233,3,106
106677,13.8128122973993,-15.7499885408437,3788,3,404
106678,14.6788370209773,-15.7499885408435,1978,2,137
106679,15.5448616592504,-15.7499885408438,6722,2,282
106680,16.4108862071323,-15.7499885408439,15723,5,950
106681,17.276910659525,-15.7499885408441,164,3,53
106682,18.1429350113137,-15.7499885408436,5594,2,379
106683,19.0089592573582,-15.7499885408437,55,2,8
106684,19.8749833924947,-15.7499885408436,366,2,59
106685,20.7410074115327,-15.7499885408439,23,2,13
106686,21.6070313092402,-15.7499885408443,3,1,2
106687,22.4730550803529,-15.7499885408438,15,1,8
106688,23.3390787195561,-15.749988540844,689,2,103
106689,24.205102221487,-15.7499885408436,870,2,28
106693,27.6691947469491,-15.7499885408437,46345,6,1533
106735,64.0418865727611,-15.749988540844,2657,4,486
106736,64.9078899347229,-15.7499885408436,10482,6,699
106737,65.7738918947127,-15.7499885408439,1479,3,273
106738,66.6398923079334,-15.7499885408443,5699,5,300
106837,11.6477501484724,-15.4999885408437,3814,4,476
106838,12.5137750631657,-15.4999885408441,2117,4,186
106839,13.3797999052022,-15.4999885408437,9750,3,678
106840,14.2458246695338,-15.4999885408441,794,3,158
106841,15.1118493510948,-15.4999885408439,1910,3,225
106842,15.9778739448074,-15.4999885408442,5629,2,222
106843,16.8438984455833,-15.4999885408441,402,2,172
106844,17.7099228483151,-15.4999885408438,59,2,15
106845,18.5759471478745,-15.4999885408438,57,2,21
106846,19.4419713391135,-15.499988540844,63,2,28
106847,20.3079954168513,-15.499988540844,20,1,12
106848,21.17401937588,-15.4999885408443,34,2,14
106849,22.0400432109519,-15.4999885408438,35,2,21
106850,22.9060669167767,-15.499988540844,25,1,4
106851,23.7720904880198,-15.4999885408438,3804,4,211
106856,28.1022061343235,-15.4999885408439,110215,7,4352
106898,64.4748884207135,-15.4999885408443,9976,5,996
106899,65.3408910985324,-15.4999885408438,5668,5,835
106900,66.2068923045518,-15.4999885408435,2721,5,808
106998,11.2147376654602,-15.2499885408445,7803,2,623
106999,12.0807626145831,-15.249988540844,2730,2,336
107000,12.9467874935812,-15.2499885408442,889,3,229
107001,13.8128122973996,-15.2499885408444,12373,3,484
107002,14.6788370209779,-15.2499885408445,448,2,201
107003,15.5448616592504,-15.2499885408446,12711,3,295
107004,16.4108862071322,-15.2499885408444,6872,3,461
107005,17.2769106595252,-15.249988540844,38,3,17
107006,18.1429350113137,-15.2499885408442,55,3,39
107007,19.008959257358,-15.2499885408442,352,2,69
107008,19.8749833924948,-15.2499885408443,23,1,7
107009,20.7410074115325,-15.2499885408442,7,2,4
107010,21.6070313092403,-15.2499885408439,8,1,1
107011,22.473055080353,-15.2499885408446,1175,5,954
107012,23.339078719556,-15.2499885408444,1041,2,98
107013,24.205102221487,-15.2499885408443,280,1,27
107017,27.6691947469489,-15.2499885408443,8804,3,450
107059,64.0418865727611,-15.2499885408441,2677,2,133
107060,64.9078899347229,-15.2499885408446,9513,5,672
107061,65.7738918947126,-15.2499885408442,1619,3,307
107079,81.3612373511544,-15.2499885408441,9,1,5
107160,10.7817251661747,-14.9999885408448,45,2,21
107161,11.6477501484724,-14.9999885408448,4212,3,746
107162,12.5137750631651,-14.9999885408445,3742,2,383
107163,13.3797999052017,-14.9999885408451,17914,2,537
107164,14.2458246695333,-14.9999885408446,179,2,83
107165,15.1118493510947,-14.9999885408446,946,3,230
107166,15.9778739448074,-14.9999885408446,10241,2,265
107167,16.8438984455834,-14.9999885408448,2149,2,238
107168,17.7099228483152,-14.9999885408445,38,2,13
107169,18.5759471478744,-14.999988540845,26,2,5
107170,19.4419713391131,-14.9999885408445,96,2,72
107171,20.3079954168512,-14.9999885408445,12,2,9
107172,21.1740193758804,-14.9999885408443,27,2,10
107173,22.0400432109516,-14.9999885408448,98,2,56
107174,22.9060669167767,-14.9999885408444,1451,2,99
107175,23.7720904880199,-14.9999885408448,240,2,30
107176,24.6381139192822,-14.9999885408445,1951,2,84
107177,25.5041372051138,-14.9999885408445,60,1,12
107222,64.4748884207134,-14.9999885408441,5354,5,561
107223,65.3408910985325,-14.9999885408445,2040,4,417
107224,66.2068923045519,-14.9999885408446,8450,5,651
107241,80.9283037754136,-14.9999885408444,30,1,15
107321,10.3487126512495,-14.749988540844,130,1,51
107322,11.2147376654604,-14.7499885408438,609,2,232
107323,12.0807626145835,-14.749988540844,740,2,361
107324,12.9467874935809,-14.7499885408442,4829,3,617
107325,13.8128122973999,-14.7499885408443,25339,4,589
107326,14.6788370209775,-14.7499885408439,44,2,10
107327,15.5448616592501,-14.7499885408441,95,2,34
107328,16.4108862071325,-14.7499885408438,6695,3,457
107329,17.2769106595251,-14.7499885408443,15,2,13
107330,18.1429350113133,-14.7499885408441,13,2,6
107331,19.0089592573586,-14.7499885408441,35,1,5
107332,19.8749833924951,-14.7499885408441,166,2,15
107333,20.7410074115323,-14.7499885408442,7,1,5
107334,21.6070313092399,-14.7499885408441,41,2,24
107335,22.4730550803531,-14.7499885408437,160,2,84
107336,23.339078719556,-14.7499885408439,59,1,18
107337,24.2051022214873,-14.749988540844,141,2,30
107338,25.0711255807225,-14.7499885408438,473,2,44
107339,25.937148791769,-14.7499885408437,144,1,35
107384,64.9078899347229,-14.7499885408441,8418,7,1336
107385,65.7738918947126,-14.7499885408442,4019,5,635
107386,66.6398923079334,-14.749988540844,345,2,20
107403,81.3612373511544,-14.7499885408443,11,2,11
107484,10.7817251661747,-14.499988540844,3095,2,802
107485,11.6477501484719,-14.499988540844,2211,2,313
107486,12.5137750631654,-14.499988540844,1017,2,259
107487,13.3797999052021,-14.499988540844,7207,2,467
107488,14.245824669534,-14.4999885408442,1239,5,597
107489,15.1118493510949,-14.4999885408442,402,3,90
107490,15.9778739448075,-14.4999885408438,1742,2,151
107491,16.8438984455829,-14.4999885408439,99,2,53
107492,17.7099228483154,-14.499988540844,24,2,17
107493,18.5759471478744,-14.4999885408441,116,1,7
107494,19.4419713391131,-14.4999885408444,110,2,42
107495,20.3079954168511,-14.4999885408443,19,2,10
107496,21.1740193758803,-14.4999885408444,20,2,12
107497,22.0400432109519,-14.4999885408441,3,1,2
107498,22.9060669167766,-14.4999885408443,3569,2,136
107499,23.7720904880197,-14.499988540844,192,2,37
107500,24.6381139192824,-14.4999885408441,39,1,8
107501,25.5041372051139,-14.499988540844,235,2,35
107502,26.3701603399849,-14.499988540844,191,2,62
107504,28.1022061343235,-14.4999885408442,14026,6,998
107546,64.4748884207134,-14.4999885408448,8365,4,1024
107547,65.3408910985324,-14.499988540844,11365,6,1693
107548,66.2068923045519,-14.4999885408444,57,2,52
107565,80.9283037754136,-14.4999885408442,3,1,2
107645,10.3487126512498,-14.2499885408442,3517,3,401
107646,11.2147376654604,-14.2499885408445,744,2,180
107647,12.0807626145836,-14.2499885408446,443,2,276
107648,12.9467874935806,-14.2499885408443,4164,2,205
107649,13.8128122973994,-14.2499885408441,574,2,172
107650,14.6788370209775,-14.2499885408443,682,3,248
107651,15.5448616592505,-14.2499885408438,711,2,141
107652,16.4108862071325,-14.2499885408447,651,3,190
107653,17.2769106595252,-14.2499885408443,56,2,35
107654,18.1429350113135,-14.2499885408444,64,1,3
107655,19.0089592573583,-14.2499885408442,38,1,5
107656,19.874983392495,-14.2499885408441,540,3,174
107657,20.7410074115327,-14.249988540844,8,1,5
107658,21.6070313092402,-14.2499885408443,9,1,3
107659,22.4730550803529,-14.2499885408439,997,2,89
107660,23.3390787195563,-14.2499885408443,43,1,8
107661,24.2051022214871,-14.2499885408443,23,1,4
107662,25.0711255807224,-14.2499885408446,28,1,2
107663,25.9371487917692,-14.2499885408444,98,3,16
107666,28.5352174796829,-14.2499885408445,53884,5,1159
107708,64.9078899347229,-14.2499885408442,8588,5,842
107709,65.7738918947126,-14.2499885408442,3625,4,551
107807,9.91570012131272,-13.9999885408433,2289,3,297
107808,10.7817251661749,-13.9999885408439,1579,2,220
107809,11.6477501484719,-13.9999885408433,1636,3,573
107810,12.5137750631654,-13.9999885408437,506,2,231
107811,13.3797999052019,-13.9999885408436,5516,4,449
107812,14.2458246695339,-13.9999885408435,967,5,379
107813,15.111849351095,-13.9999885408437,442,2,168
107814,15.977873944807,-13.9999885408438,409,3,135
107815,16.8438984455832,-13.9999885408436,720,2,206
107816,17.7099228483149,-13.9999885408438,57,2,7
107817,18.5759471478742,-13.9999885408432,14,2,8
107818,19.4419713391133,-13.9999885408431,10,1,3
107819,20.3079954168511,-13.9999885408434,47,2,29
107820,21.1740193758801,-13.9999885408433,50,2,21
107821,22.040043210952,-13.9999885408435,1,1,1
107822,22.9060669167764,-13.9999885408436,5,1,3
107823,23.7720904880196,-13.999988540844,20,1,15
107824,24.6381139192821,-13.9999885408436,22,2,15
107825,25.5041372051138,-13.9999885408434,31,2,11
107826,26.3701603399848,-13.9999885408436,113,2,40
107828,28.1022061343235,-13.9999885408436,26560,4,1034
107829,28.9682287822923,-13.9999885408437,15336,5,913
107870,64.4748884207135,-13.9999885408434,135,2,56
107871,65.3408910985325,-13.9999885408439,11134,5,909
107968,9.48268757699221,-13.7499885408441,1642,4,434
107969,10.3487126512497,-13.7499885408439,5038,2,51
107970,11.2147376654605,-13.7499885408442,773,2,466
107971,12.0807626145834,-13.7499885408441,678,3,258
107972,12.9467874935809,-13.7499885408441,112,2,61
107973,13.8128122973996,-13.7499885408442,2487,3,396
107974,14.6788370209775,-13.7499885408442,334,2,78
107975,15.5448616592502,-13.7499885408444,442,3,92
107976,16.4108862071325,-13.7499885408437,232,2,129
107977,17.276910659525,-13.749988540844,323,2,71
107978,18.1429350113141,-13.7499885408442,47,1,2
107979,19.0089592573585,-13.7499885408441,6,2,5
107980,19.8749833924949,-13.7499885408443,105,2,63
107981,20.7410074115325,-13.7499885408443,171,1,2
107982,21.6070313092402,-13.7499885408443,3,1,2
107983,22.4730550803531,-13.7499885408446,3,1,1
107984,23.3390787195561,-13.7499885408438,24,1,2
107985,24.2051022214877,-13.7499885408441,4,1,3
107986,25.0711255807227,-13.749988540844,18,2,15
107987,25.937148791769,-13.7499885408441,1,1,1
107988,26.8031718490613,-13.7499885408445,584,1,33
107990,28.5352174796826,-13.7499885408439,83868,5,1539
108032,64.9078899347229,-13.7499885408441,6971,5,977
108033,65.7738918947126,-13.7499885408443,5318,5,605
108130,9.0496750189179,-13.4999885408436,68,2,54
108131,9.91570012131269,-13.4999885408443,2593,4,723
108132,10.7817251661744,-13.4999885408434,111,2,56
108133,11.6477501484721,-13.4999885408442,253,2,108
108134,12.5137750631656,-13.499988540844,764,3,210
108135,13.3797999052021,-13.4999885408442,18504,2,565
108136,14.2458246695339,-13.4999885408437,238,2,63
108137,15.1118493510949,-13.4999885408441,490,2,113
108138,15.9778739448076,-13.4999885408439,1474,2,364
108139,16.8438984455833,-13.4999885408444,182,2,80
108140,17.7099228483149,-13.4999885408443,10,1,2
108141,18.5759471478743,-13.4999885408442,25,2,4
108142,19.4419713391131,-13.4999885408442,4,1,2
108143,20.3079954168512,-13.4999885408443,169,2,57
108144,21.1740193758803,-13.4999885408445,127,2,25
108145,22.0400432109518,-13.499988540844,14,1,2
108146,22.9060669167768,-13.499988540844,10,1,4
108147,23.7720904880194,-13.4999885408435,7,1,1
108148,24.638113919282,-13.499988540844,370,2,35
108149,25.5041372051139,-13.4999885408443,26,2,5
108150,26.3701603399847,-13.4999885408439,20,2,4
108151,27.236183318288,-13.4999885408442,12356,2,52
108153,28.9682287822924,-13.499988540844,59579,6,2755
108195,65.3408910985324,-13.4999885408438,4072,5,492
108291,8.61666244772114,-13.2499885408437,6073,5,1213
108292,9.48268757699166,-13.2499885408443,13420,8,2023
108293,10.3487126512501,-13.2499885408439,245,4,142
108294,11.2147376654602,-13.2499885408437,114,2,24
108295,12.0807626145834,-13.2499885408438,133,2,55
108296,12.9467874935804,-13.2499885408438,28832,4,1103
108297,13.8128122973998,-13.2499885408437,258,2,89
108298,14.6788370209774,-13.2499885408441,166,2,53
108299,15.5448616592503,-13.249988540844,1143,2,261
108300,16.4108862071321,-13.249988540844,1297,2,249
108301,17.2769106595249,-13.2499885408436,143,2,58
108302,18.142935011314,-13.2499885408436,39,1,1
108303,19.0089592573585,-13.2499885408438,15,1,7
108304,19.8749833924947,-13.2499885408436,145,3,41
108305,20.7410074115325,-13.2499885408438,306,3,121
108306,21.6070313092402,-13.2499885408437,47,1,2
108307,22.473055080353,-13.249988540844,8,2,3
108308,23.3390787195564,-13.2499885408442,38,1,2
108309,24.2051022214872,-13.2499885408438,21,1,3
108310,25.0711255807224,-13.2499885408435,14,1,3
108311,25.9371487917691,-13.2499885408438,3,1,2
108312,26.8031718490611,-13.2499885408435,21,2,15
108313,27.669194746949,-13.2499885408436,103,2,11
108315,29.4012400414066,-13.2499885408438,3,1,2
108453,8.18364986402642,-12.9999885408444,2247,4,713
108454,9.04967501891742,-12.9999885408448,624,4,221
108455,9.91570012131304,-12.9999885408443,4010,4,901
108456,10.7817251661746,-12.9999885408449,210,2,92
108457,11.6477501484722,-12.9999885408445,322,2,139
108458,12.5137750631655,-12.9999885408447,442,3,201
108459,13.3797999052018,-12.9999885408441,1886,2,430
108460,14.2458246695334,-12.9999885408447,318,2,121
108461,15.1118493510948,-12.999988540844,977,2,122
108462,15.9778739448075,-12.9999885408442,370,2,115
108463,16.8438984455834,-12.9999885408441,38,2,16
108464,17.7099228483149,-12.9999885408445,26,2,16
108465,18.5759471478743,-12.9999885408444,16,1,5
108466,19.4419713391134,-12.9999885408447,73,2,16
108467,20.3079954168509,-12.9999885408444,907,2,238
108468,21.1740193758801,-12.9999885408446,528,2,93
108469,22.0400432109517,-12.9999885408445,44,2,3
108470,22.9060669167764,-12.9999885408445,5,1,4
108471,23.7720904880197,-12.9999885408446,9,2,3
108472,24.6381139192825,-12.9999885408444,12,1,5
108473,25.5041372051139,-12.9999885408441,8,1,1
108474,26.3701603399849,-12.9999885408446,12,2,7
